Date,Matchid,PlayerID,Team,TeamId,Opposition,Oppositionid,Venue,PositionId,Appearances,TimePlayed,Starts,SubstituteOn,SubstituteOff,Goals,FirstGoal,WinningGoal,ShotsOnTargetincgoals,ShotsOffTargetincwoodwork,BlockedShots,DirectFreekickOnTarget,DirectFreekickOffTarget,BlockedDirectFreekick,GoalsfromInsideBox,ShotsOnfromInsideBox,ShotsOfffromInsideBox,BlockedShotsfromInsideBox,GoalsfromOutsideBox,ShotsOnTargetOutsideBox,ShotsOffTargetOutsideBox,BlockedShotsOutsideBox,HeadedGoals,HeadedShotsOnTarget,HeadedShotsOffTarget,HeadedBlockedShots,LeftFootGoals,LeftFootShotsOnTarget,LeftFootShotsOffTarget,LeftFootBlockedShots,RightFootGoals,RightFootShotsOnTarget,RightFootShotsOffTarget,RightFootBlockedShots,GoalsOpenPlay,GoalsfromCorners,Goalsfrompenalties,AttemptsOpenPlayontarget,AttemptsfromCornersontarget,AttemptsfromDirectFreeKickontarget,AttemptsfromSetPlayontarget,AttemptsfromPenaltiesontarget,AttemptsOpenPlayofftarget,AttemptsfromCornersofftarget,AttemptsfromDirectFreeKickofftarget,AttemptsfromSetPlayofftarget,Goalsasasubstitute,TotalSuccessfulPassesAll,TotalUnsuccessfulPassesAll,Assists,KeyPasses,TotalSuccessfulPassesExclCrossesCorners,TotalUnsuccessfulPassesExclCrossesCorners,SuccessfulPassesOwnHalf,UnsuccessfulPassesOwnHalf,SuccessfulPassesOppositionHalf,UnsuccessfulPassesOppositionHalf,SuccessfulPassesDefensivethird,UnsuccessfulPassesDefensivethird,SuccessfulPassesMiddlethird,UnsuccessfulPassesMiddlethird,SuccessfulPassesFinalthird,UnsuccessfulPassesFinalthird,SuccessfulShortPasses,UnsuccessfulShortPasses,SuccessfulLongPasses,UnsuccessfulLongPasses,SuccessfulFlickOns,UnsuccessfulFlickOns,SuccessfulCrossesCorners
27/09/2018,1003132,248895,Al-Hazm,6846,Al-Faisaly,6777,Home,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,2,0,0,22,2,19,1,3,1,14,0,6,2,2,0,21,1,1,1,0,0,0
08/12/2018,1003197,248895,Al-Hazm,6846,Al-Fateh,6772,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,1,36,7,26,2,10,5,14,0,18,4,4,3,32,2,4,5,0,0,0
08/11/2018,1003170,248895,Al-Hazm,6846,Ohod,9624,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,8,7,7,0,1,7,1,0,6,2,1,5,6,1,2,6,0,0,0
28/12/2018,1003220,248895,Al-Hazm,6846,Al-Shabab,6774,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,22,5,13,2,9,3,6,0,13,4,3,1,19,3,3,2,0,0,0
13/09/2018,1003114,248895,Al-Hazm,6846,Al-Taawon,6778,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,15,9,14,5,1,4,9,2,6,5,0,2,15,8,0,1,0,0,0
25/10/2018,1003152,248895,Al-Hazm,6846,Al-Ittifaq,5680,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,9,8,6,4,3,4,2,3,6,4,1,1,8,7,1,1,0,0,0
30/08/2018,1003238,248895,Al-Hazm,6846,Al-Wahda,6847,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,30,2,24,2,6,0,15,0,14,2,1,0,30,2,0,0,0,0,0
22/12/2018,1003212,473241,Ohod,9624,Al-Feiha,10483,Away,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22/02/2019,1003270,111199,Al-Wahda,6847,Ohod,9624,Home,6,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,3,2,0,6,3,0,0,3,1,5,2,6,3,2,0,0,2,0
02/03/2019,1003275,111199,Al-Wahda,6847,Al-Baten,9623,Away,6,1,77,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,20,7,0,0,20,5,7,0,13,5,0,0,10,0,10,5,18,4,2,1,0,0,0
13/09/2018,1003112,111199,Al-Wahda,6847,Al-Fateh,6772,Away,4,1,80,1,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,38,11,0,6,38,6,6,0,32,6,3,0,17,0,18,6,36,6,2,0,1,0,0
10/01/2019,1003226,111199,Al-Wahda,6847,Al-Fateh,6772,Home,6,1,13,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,7,2,1,0,6,2,1,0,1,0,5,2,7,2,0,0,0,0,0
22/09/2018,1003127,111199,Al-Wahda,6847,Al-Raed,6773,Home,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,11,2,1,2,10,0,0,1,6,1,5,0,11,2,0,0,0,1,0
11/11/2018,1003287,111199,Al-Wahda,6847,Al-Hilal,1317,Home,6,1,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,3,2,0,1,3,1,0,0,1,1,2,1,2,2,1,0,0,0,0
20/12/2018,1003210,111199,Al-Wahda,6847,Al-Faisaly,6777,Away,6,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,4,0,2,8,4,0,0,8,4,0,0,0,1,8,3,8,3,0,1,0,0,1
30/08/2018,1003238,111199,Al-Wahda,6847,Al-Hazm,6846,Away,6,1,68,1,0,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,29,6,0,1,28,5,8,1,20,4,3,0,14,5,11,0,26,4,2,1,1,0,1
26/10/2018,1003157,111199,Al-Wahda,6847,Ohod,9624,Away,6,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,2,4,1,2,1,0,0,5,1,1,1,6,2,0,0,0,0,0
22/11/2018,1003178,111199,Al-Wahda,6847,Al-Baten,9623,Home,6,1,7,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,1,0,0,9,1,2,0,7,1,0,0,7,0,2,1,9,1,0,0,0,0,0
15/02/2019,1003256,111199,Al-Wahda,6847,Al-Shabab,6774,Away,6,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,1,0,4,3,0,0,3,0,2,3,5,3,0,0,0,0,0
28/01/2019,1003106,111199,Al-Wahda,6847,Al-Hazm,6846,Home,6,1,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,3,1,2,0,1,1,1,0,1,0,1,1,3,0,0,1,0,0,0
04/02/2019,1003247,111199,Al-Wahda,6847,Al-Ittihad,1316,Home,6,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,7,5,1,1,6,4,1,0,1,2,5,3,5,4,2,1,0,0,0
18/10/2018,1003146,111199,Al-Wahda,6847,Al-Feiha,10483,Home,6,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,3,0,6,0,9,0,0,0,0,0,0
02/12/2018,1003191,111199,Al-Wahda,6847,Al-Nassr,6780,Away,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
28/12/2018,1003222,111199,Al-Wahda,6847,Al-Ahli,6770,Home,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26/09/2018,1003130,111199,Al-Wahda,6847,Al-Ittihad,1316,Away,6,1,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,9,2,3,1,6,1,2,1,3,0,4,1,7,2,2,0,0,0,0
08/11/2018,1003169,109951,Al-Shabab,6774,Al-Faisaly,6777,Away,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,1,18,7,6,2,12,5,2,1,8,3,8,3,17,6,1,1,0,0,0
31/08/2018,1003109,109951,Al-Shabab,6774,Al-Ittihad,1316,Home,2,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,11,0,0,18,11,12,3,6,8,9,0,6,7,3,4,18,4,0,7,0,0,0
14/09/2018,1003116,109951,Al-Shabab,6774,Al-Feiha,10483,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,1,17,7,12,2,5,5,2,0,13,4,2,3,17,4,0,3,0,0,1
05/10/2018,1003140,109951,Al-Shabab,6774,Al-Taawon,6778,Away,2,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0
28/09/2018,1003134,109951,Al-Shabab,6774,Al-Raed,6773,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,21,13,8,3,13,10,2,0,9,7,10,6,21,9,0,4,0,0,1
20/09/2018,1003121,109951,Al-Shabab,6774,Al-Fateh,6772,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,28,3,13,2,15,1,3,1,17,1,8,1,28,2,0,1,0,0,0
26/10/2018,1003155,109951,Al-Shabab,6774,Al-Quadisiya,6775,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,23,7,3,2,20,5,2,0,7,4,14,3,22,5,1,2,0,0,1
28/12/2018,1003220,109951,Al-Shabab,6774,Al-Hazm,6846,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,26,10,15,5,11,5,7,1,15,6,4,3,25,3,1,7,0,0,0
01/11/2018,1003162,109951,Al-Shabab,6774,Al-Wahda,6847,Away,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,23,10,15,2,8,8,7,2,12,0,4,8,23,6,0,4,0,1,0
20/10/2018,1003144,109951,Al-Shabab,6774,Al-Hilal,1317,Home,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,24,5,12,4,12,1,6,2,14,2,4,1,22,2,2,3,0,0,0
09/02/2019,1003248,109951,Al-Shabab,6774,Al-Fateh,6772,Away,2,1,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,21,8,15,1,6,7,6,1,14,2,1,5,20,5,1,3,0,0,0
23/11/2018,1003182,109951,Al-Shabab,6774,Al-Nassr,6780,Away,6,1,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,5,3,3,2,2,2,1,2,2,1,2,4,3,1,2,0,0,0
14/12/2018,1003203,124932,Al-Raed,6773,Al-Nassr,6780,Away,6,1,31,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,1,5,5,1,2,4,3,0,0,3,4,2,1,4,5,1,0,0,1,0
15/03/2019,1003190,124932,Al-Raed,6773,Al-Baten,9623,Home,6,1,90,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,6,0,2,20,6,2,1,18,5,0,1,6,0,14,5,20,6,0,0,0,1,0
23/11/2018,1003181,124932,Al-Raed,6773,Al-Quadisiya,6775,Away,6,1,28,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,4,0,0,7,4,1,0,6,4,0,0,5,1,2,3,7,3,0,1,0,1,0
19/10/2018,1003149,124932,Al-Raed,6773,Al-Fateh,6772,Home,6,1,63,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,12,2,0,0,12,2,2,0,10,2,0,0,7,1,5,1,11,2,1,0,0,0,0
30/12/2018,1003221,124932,Al-Raed,6773,Ohod,9624,Away,6,1,90,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,14,12,0,2,14,11,4,0,10,11,2,0,6,2,6,9,14,10,0,1,0,2,0
20/12/2018,1003213,124932,Al-Raed,6773,Al-Hazm,6846,Home,6,1,90,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,9,0,3,20,9,2,0,18,9,1,0,7,2,12,7,20,9,0,0,0,4,0
15/02/2019,1003259,124932,Al-Raed,6773,Al-Ittihad,1316,Home,6,1,45,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,1,8,6,1,0,7,6,1,0,6,2,1,4,8,6,0,0,1,4,0
01/12/2018,1003290,124932,Al-Raed,6773,Al-Baten,9623,Away,6,1,13,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,1,0,1,2,0,0,2,0,0,2,2,2,0,0,0,0,0
25/12/2018,1003171,124932,Al-Raed,6773,Al-Taawon,6778,Home,6,1,72,1,0,1,1,0,1,1,3,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,16,4,0,0,16,4,4,0,12,4,1,0,9,0,6,4,15,4,1,0,0,2,0
08/12/2018,1003196,124932,Al-Raed,6773,Al-Ahli,6770,Home,6,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,1,0,4,2,1,0,2,1,2,1,5,2,0,0,0,1,0
23/02/2019,1003154,124932,Al-Raed,6773,Al-Faisaly,6777,Home,6,1,90,1,0,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,16,4,0,2,16,4,4,0,12,4,1,0,8,0,7,4,15,4,1,0,0,0,0
04/10/2018,1003138,124932,Al-Raed,6773,Al-Feiha,10483,Away,6,1,77,1,0,1,2,1,1,2,3,0,0,0,0,2,2,3,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,2,0,0,2,0,0,0,0,1,2,0,0,0,12,4,1,1,12,3,3,1,9,2,0,0,8,2,4,1,11,2,1,1,0,0,0
22/09/2018,1003127,124932,Al-Raed,6773,Al-Wahda,6847,Away,6,1,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,0,0,10,2,3,0,7,2,1,0,5,0,4,2,10,0,0,2,0,0,0
01/03/2019,1003274,124932,Al-Raed,6773,Al-Quadisiya,6775,Home,6,1,24,0,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,4,0,1,0,3,0,0,0,2,0,2,0,4,0,0,0,0,0,0
24/10/2018,1003265,124932,Al-Raed,6773,Al-Faisaly,6777,Away,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,2,15,5,5,0,10,5,1,0,8,3,6,2,15,5,0,0,0,0,0
28/09/2018,1003134,124932,Al-Raed,6773,Al-Shabab,6774,Home,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,1,0,2,0,3,0,0,0,0,0
07/03/2019,1003285,124932,Al-Raed,6773,Al-Taawon,6778,Away,6,1,86,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,8,0,0,11,8,3,2,8,6,3,0,5,3,3,5,11,8,0,0,1,2,1
15/09/2018,1003117,124932,Al-Raed,6773,Al-Hilal,1317,Home,6,1,29,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,1,5,2,0,1,5,1,0,0,1,1,4,1,4,2,1,0,0,0,0
29/01/2019,1003232,124932,Al-Raed,6773,Al-Ittifaq,5680,Home,6,1,90,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,14,3,0,0,14,3,2,0,12,3,1,0,5,0,8,3,14,3,0,0,0,0,0
30/08/2018,1003104,124932,Al-Raed,6773,Al-Ittifaq,5680,Away,6,1,90,1,0,0,1,0,0,2,1,2,0,0,0,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,10,7,0,1,10,7,3,0,7,7,1,0,2,3,7,4,10,7,0,0,1,0,0
24/11/2018,1003179,109763,Al-Hilal,1317,Al-Faisaly,6777,Away,4,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,9,0,0,36,8,9,0,27,8,3,0,17,2,16,6,36,8,0,0,1,0,1
08/03/2019,1003175,109763,Al-Hilal,1317,Al-Wahda,6847,Home,4,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,15,0,4,39,14,13,4,26,10,6,0,18,8,15,6,37,12,2,2,0,1,0
21/02/2019,1003271,109763,Al-Hilal,1317,Al-Ittihad,1316,Away,4,1,84,1,0,1,1,0,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,38,6,0,1,38,6,6,0,32,6,2,0,14,2,22,4,38,6,0,0,0,0,0
20/10/2018,1003144,109763,Al-Hilal,1317,Al-Shabab,6774,Away,6,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,1,49,9,5,0,44,9,1,0,25,1,23,8,48,8,1,1,1,0,2
24/09/2018,1003128,109763,Al-Hilal,1317,Al-Fateh,6772,Away,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,13,0,1,37,11,5,0,32,11,1,0,11,2,25,9,34,11,3,0,0,0,0
31/08/2018,1003108,109763,Al-Hilal,1317,Al-Feiha,10483,Home,4,1,74,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,8,0,1,31,7,8,2,23,5,4,0,12,4,15,3,30,6,1,1,0,0,0
25/10/2018,1003158,109763,Al-Hilal,1317,Al-Ittihad,1316,Home,6,1,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,14,0,2,36,10,5,0,31,10,3,0,12,2,21,8,32,10,4,0,0,1,1
21/12/2018,1003215,109763,Al-Hilal,1317,Al-Ahli,6770,Home,6,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,7,1,1,23,6,10,2,13,4,6,0,11,2,6,4,22,6,1,0,0,0,0
01/03/2019,1003273,109763,Al-Hilal,1317,Al-Faisaly,6777,Home,4,1,90,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,11,0,4,48,9,9,1,39,8,3,0,16,1,29,8,48,8,0,1,0,0,0
02/11/2018,1003165,109763,Al-Hilal,1317,Al-Quadisiya,6775,Away,4,1,90,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,49,13,0,0,49,9,11,0,38,9,4,0,24,0,21,9,48,8,1,1,0,0,0
08/12/2018,1003199,109763,Al-Hilal,1317,Al-Nassr,6780,Home,6,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,9,0,0,18,7,4,2,14,5,2,2,9,0,7,5,18,7,0,0,0,0,0
11/11/2018,1003287,109763,Al-Hilal,1317,Al-Wahda,6847,Away,6,1,90,1,0,0,1,0,0,2,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,48,12,0,0,48,10,4,1,44,9,1,0,21,5,26,5,46,9,2,1,1,0,0
12/12/2018,1003187,109763,Al-Hilal,1317,Ohod,9624,Away,4,1,90,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51,16,0,0,50,15,13,0,37,15,5,0,23,5,22,10,50,14,0,1,0,0,1
06/11/2018,1003139,109763,Al-Hilal,1317,Al-Ittifaq,5680,Home,4,1,90,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,31,7,2,3,30,7,11,2,19,5,5,0,13,2,12,5,29,6,1,1,0,0,1
20/09/2018,1003124,109763,Al-Hilal,1317,Al-Baten,9623,Home,6,1,89,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,11,0,2,59,5,9,1,50,4,2,0,22,2,35,3,59,4,0,1,0,0,0
